_id,ltable_ID,rtable_ID,ltable_name,ltable_address,ltable_ratingValue,ltable_price_range,ltable_number_of_reviews,rtable_name,rtable_address,rtable_ratingValue,rtable_price_range,rtable_number_of_reviews
1232,1935,2199,kebabalicious,1720 Barton Springs Rd Austin TX 78704,4.5,$5,302,hey!... you gonna eat or what?,1720 Barton Springs Road Austin TX 78704,3.5,$25,12
1233,1936,3085,sonia’s kitchen,360 E William St San Jose CA 95112,4.0,$5,141,pho cong ly,460 E William St San Jose CA 95112,-,$13,1
1234,1938,448,isla,208 W 4th St Austin TX 78701,4.0,$20,128,pch,208 W 4th St Austin TX 78701,3.8,$120,30
1235,1938,779,isla,208 W 4th St Austin TX 78701,4.0,$20,128,halcyon,218 W 4th St Austin TX 78701,3.8,$45,21
1236,1946,2053,jade cathay,1339 N 1st St San Jose CA 95112,3.5,$20,466,jade cathay,1339 N First St San Jose CA 95112,-,$30,1
1237,1952,159,balthazar ,80 Spring St New York NY 10012,4.0,$45,2319,balthazar,80 Spring St New York NY 10012,4.5,$140,212
1238,1952,219,balthazar ,80 Spring St New York NY 10012,4.0,$45,2319,balthazar,80 Spring St New York NY 10012,4.5,$140,212
1239,1960,1958,the hamilton,998 Amsterdam Avenue New York NY 10025,4.5,$20,70,talia's steakhouse,668 Amsterdam Avenue New York NY 10025,3.4,$110,18
1240,1960,2353,the hamilton,998 Amsterdam Avenue New York NY 10025,4.5,$20,70,awash,947 Amsterdam Avenue New York NY 10025,4.2,$60,14
1241,1960,2508,the hamilton,998 Amsterdam Avenue New York NY 10025,4.5,$20,70,thai market,960 Amsterdam Avenue New York NY 10025,4.1,$50,22
1242,1966,1346,jak’s grill,3701 NE 45th St Seattle WA 98105,4.0,$45,330,jak's grill,3701 NE 45th St Seattle WA 98105,4.0,$75,22
1243,1968,1406,saltoro,14051 Greenwood Ave N Seattle WA 98133,4.0,$20,208,saltoro,14051 Greenwood Avenue N Seattle WA 98133,4.2,$60,20
1244,1969,717,roro bbq & grill,3620 Stone Way N Seattle WA 98103,4.0,$20,475,roro bbq & grill,3620 Stone Way N Seattle WA 98103,4.1,$40,28
1245,1973,1411,farestart ,700 Virginia St Seattle WA 98101,4.5,$20,285,farestart,700 Virginia St Seattle WA 98101,3.7,$40,18
1246,1977,979,veggie grill,1692 Saratoga Ave San Jose CA 95129,4.0,$20,240,veggie grill,Westgate Center 1692 Saratoga Avenue San Jose CA 95129,-,$25,2
1247,1978,1440,ogisan ramen,5293 Prospect Rd San Jose CA 95129,3.5,$20,222,ogisan ramen,5293 Prospect Road San Jose CA 95129,3.2,$20,1
1248,1981,35,mother’s cafe & garden,4215 Duval St Austin TX 78751,4.0,$20,736,mother's cafe & garden,4215 Duval St Austin TX 78751,4.2,$40,27
1249,1982,1828,searsucker,415 Colorado St Austin TX 78701,3.5,$20,482,searsucker,415 Colorado St Warehouse District Austin TX 78701,3.5,$70,20
1250,1982,2498,searsucker,415 Colorado St Austin TX 78701,3.5,$20,482,lonesome dove,419 Colorado St Austin TX 78701,3.0,$160,3
1251,1984,493,steiner ranch steakhouse,5424 Steiner Ranch Blvd Austin TX 78732,3.5,$45,408,steiner ranch steakhouse,5424 Steiner Ranch Blvd TX 78732,3.6,$40,58
1252,1985,40,café crêpe,200 San Jacinto Blvd Austin TX 78701,4.0,$5,590,cafe crpe,200 San Jacinto Blvd Suite A TX 78701,4.2,$30,42
1253,1985,444,café crêpe,200 San Jacinto Blvd Austin TX 78701,4.0,$5,590,p.f. chang's,201 San Jacinto Blvd Austin TX 78701,4.0,$75,11
1254,1987,914,the mean eyed cat,1621 W 5th St Austin TX 78703,4.0,$5,202,el arroyo,1624 W 5th St Austin TX 78703,3.4,$60,12
1255,1990,845,midori sushi,13435 N Hwy 183 Austin TX 78750,4.5,$20,726,midori sushi,13435 US 183 N Suite 301 Austin TX 78750,4.2,$40,27
1256,1991,1367,the flying carpet,504 W Oltorf St Austin TX 78704,4.5,$5,212,habanero mexican cafe,501 W Oltorf St Austin TX 78704,4.0,$30,29
1257,1992,820,the salt lick taco bar,Austin-Bergstrom International Airport Austin TX 78719,3.5,$5,93,the salt lick bar-b-que,Gate 12 3600 Presidential Blvd Bergstrom International Airport Austin TX 78719,3.4,$30,21
1258,1993,1722,baguette house,10901 N Lamar Blvd Austin TX 78753,4.0,$5,293,first chinese bbq,10901 N Lamar Blvd Austin TX 78753,3.5,$40,13
1259,1994,1104,arturo’s underground cafe,314 W 17th St Austin TX 78701,4.0,$5,360,arturo's underground cafe,314 W 17th St Austin TX 78701,3.6,$30,5
1260,1995,1848,ski shores cafe,3103 Pearce Rd Austin TX 78730,3.0,$20,224,ski shores cafe,2905 Pearce Road TX 78730,3.8,$25,15
1261,2003,2379,ihop,644 N 1st St San Jose CA 95112,3.5,$20,217,ihop,644 N 1st St Downtown San Jose CA 95112,3.2,$20,1
1262,2005,619,uneeda burger,4302 Fremont Ave N Seattle WA 98103,4.0,$20,918,uneeda burger,4302 Fremont Avenue North Seattle WA 98103,4.2,$30,53
1263,2006,741,picasso’s tapas ,62 W Santa Clara St San Jose CA 95113,3.5,$20,539,fuji,56 W Santa Clara St San Jose CA 95113,3.4,$35,1
1264,2006,773,picasso’s tapas ,62 W Santa Clara St San Jose CA 95113,3.5,$20,539,picasso's,62 W Santa Clara St San Jose CA 95113,3.6,$35,4
1265,2006,1991,picasso’s tapas ,62 W Santa Clara St San Jose CA 95113,3.5,$20,539,city bagels,52 W Santa Clara St San Jose CA 95113,3.1,$20,2
1266,2006,2234,picasso’s tapas ,62 W Santa Clara St San Jose CA 95113,3.5,$20,539,picassos tapas & restautant,62 West Santa Clara St San Jose CA 95113,-,$60,1
1267,2007,1559,perché no pasta & vino,1319 N 49th St Seattle WA 98103,4.0,$20,324,perch no pasta & vino,1319 North 49th St Seattle WA 98103,3.6,$70,22
1268,2008,2965,red lantern,520 S Jackson St Seattle WA 98104,4.0,$20,429,red lantern,520 South Jackson St Seattle WA 98104,3.7,$45,5
1269,2011,3,new krung thai ,580 N Winchester Blvd San Jose CA 95128,3.5,$20,1591,new krung thai,640 S Winchester Blvd  San Jose CA 95128,4.4,$40,17
1270,2011,91,new krung thai ,580 N Winchester Blvd San Jose CA 95128,3.5,$20,1591,new krung thai,580 North Winchester Blvd San Jose CA 95128,4.1,$70,7
1271,2012,2961,collections cafe,305 Harrison St Seattle WA 98109,4.0,$20,176,skillet counter,305 Harrison St Seattle WA 98109,3.0,$30,13
1272,2012,3109,collections cafe,305 Harrison St Seattle WA 98109,4.0,$20,176,nollie's cafe,1165 Harrison St Seattle WA 98109,3.4,$20,13
1273,2013,1145,in the bowl vegetarian noodle bistro,1554 E Olive Way Seattle WA 98102,4.0,$5,565,in the bowl,1554 East Olive Way Seattle WA 98102,4.2,$40,20
1274,2014,107,trials pub,265 N 1st St San Jose CA 95113,4.0,$20,439,teske's germania,255 N 1st St San Jose CA 95113,4.1,$40,5
1275,2014,1164,trials pub,265 N 1st St San Jose CA 95113,4.0,$20,439,trials pub,265 North 1st St San Jose CA 95113,3.6,$13,2
1276,2015,2685,sushi kanpai,900 8th Ave Seattle WA 98104,4.0,$20,269,kanpai,900 8th Avenue Seattle WA 98104,3.5,$50,8
1277,2016,1163,mochi ice cream,170 Jackson St San Jose CA 95112,4.0,$5,466,shaburi,171 Jackson St San Jose CA 95112,3.7,$15,2
1278,2018,2387,oasis deli,1737 N 1st St San Jose CA 95112,4.5,$5,95,oasis deli cafe,1737 N 1st St San Jose CA 95112,-,$13,1
1279,2025,622,"the brooklyn seafood, steak & oyster house",1212 2nd Ave Seattle WA 98101,4.0,$45,835,the brooklyn,1212 2nd Avenue Seattle WA 98101,3.9,$120,37
1280,2027,267,cafe lago,2305 24th Ave E Seattle WA 98112,3.5,$20,169,cafe flora,2901 East Madison St Seattle WA 98112,4.0,$65,52
1281,2027,713,cafe lago,2305 24th Ave E Seattle WA 98112,3.5,$20,169,cafe lago,2305 24th Avenue East WA 98112,3.6,$15,27
1282,2028,1757,2c thai bistro & spirits,12506 Lake City Way NE Seattle WA 98125,4.5,$20,144,thai one on,12343 Lake City Way NE Seattle WA 98125,3.9,$30,27
1283,2028,1766,2c thai bistro & spirits,12506 Lake City Way NE Seattle WA 98125,4.5,$20,144,toyoda sushi,12543 Lake City Way NE Seattle WA 98125,4.1,$55,12
1284,2028,2439,2c thai bistro & spirits,12506 Lake City Way NE Seattle WA 98125,4.5,$20,144,elliott bay brewery & pub,12537 Lake City Way NE Seattle WA 98125,3.6,$30,14
1285,2028,2893,2c thai bistro & spirits,12506 Lake City Way NE Seattle WA 98125,4.5,$20,144,breakfast club,12306 Lake City Way NE Seattle WA 98125,3.2,$30,15
1286,2029,2940,ikina sushi,918 E Pike St Seattle WA 98122,4.0,$20,48,ballet,914 E Pike St Seattle WA 98122,3.6,$30,7
1287,2034,1600,tamale house east,1707 E 6th St Austin TX 78702,4.0,$5,251,tamale house east,1707 E 6th St Austin TX 78702,3.3,$30,5
1288,2037,55,bua loy thai cuisine,1211 E 6th St Austin TX 78702,5.0,$5,5,buenos aires cafe,1201 E 6th St Austin TX 78702,4.1,$70,26
1289,2038,1723,big fat greek gyros,80 Rainey St Austin TX 78701,4.5,$5,165,el naranjo,85 Rainey St Austin TX 78701,3.6,$100,13
1290,2044,139,magnolia cafe,2304 Lake Austin Blvd Austin TX 78703,3.5,$5,657,magnolia cafe,2304 Lake Austin Blvd Austin TX 78703,4.3,$40,45
1291,2045,131,peace bakery and deli,11220 N Lamar Blvd Austin TX 78753,4.5,$5,240,chuy's,10520 N Lamar Blvd Austin TX 78753,4.3,$35,43
1292,2045,1595,peace bakery and deli,11220 N Lamar Blvd Austin TX 78753,4.5,$5,240,santorini cafe,11800 N Lamar Blvd Austin TX 78753,3.3,$50,13
1293,2045,3174,peace bakery and deli,11220 N Lamar Blvd Austin TX 78753,4.5,$5,240,peace bakery and deli,11220 N Lamar Blvd Austin TX 78753,3.1,$30,4
1294,2046,1388,guanaco’s tacos pupuseria,4106 Brooklyn Ave NE Seattle WA 98105,4.0,$5,258,guanaco's tacos pupuseria,4106 Brooklyn Avenue NE Seattle WA 98105,4.4,$20,19
1295,2047,549,chiso ,3520 Fremont Ave N Seattle WA 98103,4.0,$20,466,chiso,3520 Fremont Avenue North Seattle WA 98103,4.0,$75,27
1296,2048,375,geraldine’s counter,4872 Rainier Ave S Seattle WA 98118,4.0,$20,874,geraldine's counter,4872 Rainier Avenue South Seattle WA 98118,4.3,$40,29
1297,2050,2717,westville - east,173 Ave A New York NY 10009,4.0,$20,904,westville,173 Avenue A New York NY 10009,3.8,$60,8
1298,2051,175,new york kimchi,102 Macdougal St New York NY 10012,3.5,$5,15,pommes frites,128 Macdougal St New York NY 10012,4.8,$35,85
1299,2051,531,new york kimchi,102 Macdougal St New York NY 10012,3.5,$5,15,minetta tavern,113 Macdougal St New York NY 10012,4.3,$100,63
1300,2051,2699,new york kimchi,102 Macdougal St New York NY 10012,3.5,$5,15,la lanterna di vittorio,129 Macdougal St New York NY 10012,4.0,$75,12
1301,2054,1157,pho cong ly,460 E William St San Jose CA 95112,4.0,$5,390,dalat,408 E William St San Jose CA 95112,3.5,$50,1
1302,2054,3085,pho cong ly,460 E William St San Jose CA 95112,4.0,$5,390,pho cong ly,460 E William St San Jose CA 95112,-,$13,1
1303,2057,2101,pizzeria pulcinella,10003 Rainier Ave S Seattle WA 98178,4.5,$20,298,pizzeria pulcinella,10003 Rainier Avenue South Seattle WA 98178,3.9,$30,17
1304,2059,1428,azuma japanese cuisine ii,664 Blossom Hill Rd San Jose CA 95123,4.0,$20,39,shin japanese,664 Blossom Hill Road San Jose CA 95123,3.4,$13,3
1305,2060,1038,buvette,42 Grove St New York NY 10014,4.0,$20,1094,buvette,42 Grove St New York NY 10014,3.9,$40,27
1306,2065,2796,naive,299 S 4th St Brooklyn NY 11211,4.5,$20,30,traif,229 S 4th St Brooklyn NY 11211,4.0,$75,23
1307,2067,1249,sevilla ,62 Charles St New York NY 10014,3.5,$20,321,mary's fish camp,64 Charles St New York NY 10014,4.0,$150,23
1308,2067,3139,sevilla ,62 Charles St New York NY 10014,3.5,$20,321,sevilla,62 Charles St New York NY 10014,4.0,$150,9
1309,2069,603,cafe rosalena,1077 The Alameda San Jose CA 95126,3.5,$5,535,cafe rosalena,1077 The Alameda St San Jose CA 95126,3.5,$25,3
1310,2072,358,ladda thai cuisine,90 Skyport Dr San Jose CA 95110,3.0,$20,114,vito's new york trattoria,90 Skyport Drive San Jose CA 95110,3.6,$25,7
1311,2072,420,ladda thai cuisine,90 Skyport Dr San Jose CA 95110,3.0,$20,114,sonoma chicken coop,90 Skyport Drive San Jose CA 95110,3.6,$35,6
1312,2072,1271,ladda thai cuisine,90 Skyport Dr San Jose CA 95110,3.0,$20,114,ladda thai,90 Skyport Drive San Jose CA 95110,2.8,$40,4
1313,2072,2239,ladda thai cuisine,90 Skyport Dr San Jose CA 95110,3.0,$20,114,vito's rock & roll cafe,90 Skyport Drive San Jose CA 95110,-,$25,2
1314,2073,1048,peanuts deluxe cafe,275 E San Fernando St San Jose CA 95112,4.0,$5,489,peanuts deluxe sandwich shop,275 East San Fernando St San Jose CA 95112,3.8,$43,4
1315,2076,1042,blue mango,635 Coleman Ave San Jose CA 95110,3.0,$20,619,blue mango,635 Coleman Avenue San Jose CA 95110,3.3,$40,2
1316,2078,1325,the stanton social,99 Stanton St New York NY 10002,4.0,$45,2455,stanton social,99 Stanton St New York NY 10002,4.3,$120,57
1317,2079,1798,boulud sud,20 West 64th Street New York NY 10023,4.0,$45,499,boulud sud,20 W 64th St Between Broadway & W Central Park New York NY 10023,3.9,$200,30
1318,2083,661,ippudo westside,321 W 51st St New York NY 10019,4.0,$20,2366,ippudo westside,321 W 51st St New York NY 10019,4.3,$70,36
1319,2083,3000,ippudo westside,321 W 51st St New York NY 10019,4.0,$20,2366,braai,329 W 51st St New York NY 10019,3.5,$80,16
1320,2083,3233,ippudo westside,321 W 51st St New York NY 10019,4.0,$20,2366,tout va bien,311 W 51st St New York NY 10019,3.9,$60,20
1321,2085,794,the maze,32 W 32nd St New York NY 10001,4.0,$20,83,mandoo bar,2 W 32nd St New York NY 10001,4.1,$30,28
1322,2085,926,the maze,32 W 32nd St New York NY 10001,4.0,$20,83,the nomad ,10 W 28th St New York NY 10001,4.1,$275,42
1323,2085,1011,the maze,32 W 32nd St New York NY 10001,4.0,$20,83,the kunjip,32 W 32nd St New York NY 10001,3.8,$80,23
1324,2085,2214,the maze,32 W 32nd St New York NY 10001,4.0,$20,83,woorijip,12 W 32nd St New York NY 10001,3.9,$30,13
1325,2085,2277,the maze,32 W 32nd St New York NY 10001,4.0,$20,83,bcd tofu house,5 W 32nd St New York NY 10001,3.7,$50,16
1326,2089,1337,little water cantina,2865 Eastlake Ave E Seattle WA 98102,3.0,$20,340,little water cantina,2865 Eastlake Avenue East Seattle WA 98102,3.8,$50,25
1327,2090,1339,tutta bella neapolitan pizzeria - south lake union,2200 Westlake Ave Seattle WA 98121,4.0,$20,359,tutta bella neapolitan pizzeria,2200 Westlake Avenue Suite 112 Seattle WA 98121,3.7,$40,23
1328,2094,1296,bamboo garden vegetarian cuisine,364 Roy St Seattle WA 98109,3.5,$20,410,bamboo garden,364 Roy St Seattle 98109,3.7,$40,19
1329,2095,2001,skillet ballard,2034 NW 56th St Seattle WA 98107,4.0,$20,377,skillet diner,2034 NW 56th St Seattle WA 98107,3.3,$75,13
1330,2097,3070,licha’s cantina,1306 E 6th St Austin TX 78702,4.0,$20,292,licha's cantina,1306 E 6th St Austin TX 78702,3.2,$50,7
1331,2098,43,stephen f’s bar & terrace,701 Congress Ave Austin TX 78701,4.0,$20,36,roaring fork - intercontinental,701 Congress Avenue Austin TX 78701,4.2,$80,38
1332,2100,443,masala dhaba,75 Rainey St Austin TX 78701,4.0,$5,85,g'raj mahal cafe & lounge,73 Rainey St Austin TX 78701,4.1,$70,34
1333,2100,1723,masala dhaba,75 Rainey St Austin TX 78701,4.0,$5,85,el naranjo,85 Rainey St Austin TX 78701,3.6,$100,13
1334,2101,1113,new india cuisine,2304 S Congress Ave Austin TX 78704,4.0,$20,358,new india cuisine,2304 S Congress Avenue Austin TX 78704,3.3,$60,25
1335,2102,1631,360 pizza,6203 N Capital Of Texas Hwy Austin TX 78731,4.0,$20,171,waterloo ice house,6203 N Capital Of Texas Highway Austin TX 78731,3.0,$25,22
1336,2106,97,in-n-out burger,550 Newhall Dr San Jose CA 95110,4.0,$5,346,in-n-out burger,550 Newhall St San Jose CA 95110,4.0,$40,4
1337,2108,1657,ma’s ,1715 Lundy Ave San Jose CA 95131,3.5,$20,497,thai recipe,1715 Lundy Avenue San Jose CA 95131,3.3,$13,1
1338,2108,3084,ma’s ,1715 Lundy Ave San Jose CA 95131,3.5,$20,497,ma's,1715 Lundy Avenue San Jose CA 95131,3.0,$55,1
1339,2109,2657,quan hue ,1818 Tully Rd San Jose CA 95122,4.0,$5,73,quan hue ,1818 Tully Road Suite 116 San Jose CA 95122,-,$30,1
1340,2111,2382,sushi boat,1701 Airport Blvd San Jose CA 95110,3.5,$20,140,sushi boat,1701 Airport Blvd Terminal B Gate 23 San Jose CA 95110,2.9,$20,1
1341,2113,293,flames eatery & bar,88 S 4th St San Jose CA 95112,3.5,$20,1385,flames eatery and bar,88 S 4th St San Jose CA 95112,3.6,$43,13
1342,2115,1524,the little london plane,322 Occidental Ave S Seattle WA 98104,4.0,$20,17,the london plane,300 Occidental Avenue South Seattle WA 98104,3.5,$35,16
1343,2116,85,café campagne,1600 Post Aly Seattle WA 98101,4.0,$20,890,cafe campagne,Pike Place Market 1600 Post Alley Seattle WA 98101,4.1,$55,106
1344,2117,3112,the pine box,1600 Melrose Ave Seattle WA 98122,4.0,$20,357,the pine box,1600 Melrose Avenue Seattle WA 98122,3.1,$55,6
1345,2118,1914,mulleady’s irish pub,3055 21st Ave W Seattle WA 98199,4.0,$20,251,mulleady's irish pub and ,3055 21st Avenue West Seattle WA 98199,3.8,$45,17
1346,2119,1521,thanh vi,4226 University Way NE Seattle WA 98105,4.0,$5,365,thaiger room,4228 University Way NE Seattle WA 98105,3.9,$35,12
1347,2119,2075,thanh vi,4226 University Way NE Seattle WA 98105,4.0,$5,365,chipotle,4229 University Way NE Seattle WA 98105,3.7,$20,10
1348,2119,2085,thanh vi,4226 University Way NE Seattle WA 98105,4.0,$5,365,thai 65,4214 University Way NE Seattle WA 98105,3.5,$25,13
1349,2119,2683,thanh vi,4226 University Way NE Seattle WA 98105,4.0,$5,365,cafe solstice,4116 University Way NE Seattle WA 98105,3.4,$20,6
1350,2119,3104,thanh vi,4226 University Way NE Seattle WA 98105,4.0,$5,365,flowers bar & ,4247 University Way NE Seattle WA 98105,3.2,$45,6
1351,2121,826,conscious cravings,1311 S 1st St Austin TX 78704,4.5,$5,168,holy cacao,1311 S 1st St Austin TX 78704,3.4,$15,39
1352,2125,121,more home slice pizza,1421 S Congress Ave Austin TX 78704,4.5,$5,376,home slice pizza,1415 S Congress Avenue Austin TX 78704,4.9,$30,142
1353,2126,2978,marye’s gourmet pizza,3663 Bee Caves Rd Austin TX 78746,4.5,$20,126,marye's gourmet pizza,3663 Bee Cave Road Suite 4-G TX 78746,3.6,$40,6
1354,2127,1830,fricano’s deli,2405 Nueces St Austin TX 78705,4.5,$5,467,fricano's deli,2405 Nueces St Suite G Austin TX 78705,3.8,$30,8
1355,2128,115,shady grove,1624 Barton Springs Rd Austin TX 78704,3.5,$20,700,shady grove,1624 Barton Springs Road Austin TX 78704,4.3,$40,65
1356,2130,494,stiles switch bbq & brew,6610 N Lamar Blvd Austin TX 78757,4.0,$20,916,stiles switch bbq & brew,6610 N Lamar Blvd Austin TX 78757,3.8,$40,46
1357,2131,2185,thanh nhi,9200 N Lamar Blvd Austin TX 78753,4.5,$5,316,chang thai,13000 Interstate Hwy 35 N Austin TX 78753,3.3,$40,10
1358,2136,1237,gardenia,64 Downing St New York NY 10014,4.0,$20,122,blue ribbon bakery,34 Downing St New York NY 10014,4.0,$60,14
1359,2142,1485,bessou,5 Bleecker St New York NY 10012,4.0,$20,42,by chloe,185 Bleecker St New York NY 10012,3.8,$40,17
1360,2143,1224,balzem,202 Mott St New York NY 10012,4.0,$20,212,caf gitane,242 Mott St New York NY 10012,4.1,$70,15
1361,2144,1215,bohemian ,57 Great Jones St New York NY 10012,4.5,$45,526,il buco alimentari e vineria,53 Great Jones St New York NY 10012,3.8,$120,19
1362,2144,2823,bohemian ,57 Great Jones St New York NY 10012,4.5,$45,526,acme,9 Great Jones St New York NY 10012,3.7,$50,15
1363,2148,944,amy’s bread,672 9th Ave New York NY 10036,4.0,$5,892,amy's bread,672 9th Avenue New York NY 10036,4.3,$20,30
1364,2151,1400,cuoco,310 Terry Ave N Seattle WA 98109,3.5,$20,347,cuoco,310 Terry Avenue North Seattle WA 98109,3.5,$65,24
1365,2155,1393,an nam pho,6510 Roosevelt Way NE Seattle WA 98115,4.5,$5,104,bengal tiger,6509 Roosevelt Way NE Seattle WA 98115,3.9,$50,22
1366,2155,2662,an nam pho,6510 Roosevelt Way NE Seattle WA 98115,4.5,$5,104,salvatore ristorante italiano,6100 Roosevelt Way NE Seattle WA 98115,3.9,$60,11
1367,2156,1928,georgetown liquor company,5501 Airport Way S Seattle WA 98108,4.0,$20,331,georgetown liquor company,5501 Airport Way South Seattle WA 98108,3.8,$15,18
1368,2158,112,house of genji,1335 N 1st St San Jose CA 95112,3.5,$20,569,house of genji,1335 North First St San Jose CA 95112,3.7,$25,6
1369,2158,360,house of genji,1335 N 1st St San Jose CA 95112,3.5,$20,569,house of bagels,505 E San Carlos St San Jose CA 95112,4.0,$40,5
1370,2161,2046,el patio ,1635 Alum Rock Ave San Jose CA 95116,4.5,$20,155,el patio,1635 Alum Rock Avenue San Jose CA 95116,-,$25,1
1371,2162,751,jake’s of willow glen,1074 Lincoln Ave San Jose CA 95125,4.0,$20,312,jakes of willow glen,1074 Lincoln Avenue San Jose CA 95125,3.4,$43,2
1372,2164,2161,la costa,1805 Alum Rock Ave San Jose CA 95116,4.0,$5,692,la costa,1805 Alum Rock Avenue San Jose CA 95116,3.5,$20,1
1373,2165,1722,first chinese barbecue,Chinatown Center Austin TX 78753,4.0,$5,355,first chinese bbq,10901 N Lamar Blvd Austin TX 78753,3.5,$40,13
1374,2166,768,kahoo ramen,4330 Moorpark Ave San Jose CA 95129,3.5,$20,1473,kahoo ramen,4330 Moorpark Avenue San Jose CA 95129,3.7,$40,3
1375,2167,3,the original krung thai ,642 S Winchester Blvd San Jose CA 95128,3.5,$20,862,new krung thai,640 S Winchester Blvd  San Jose CA 95128,4.4,$40,17
1376,2169,2723,wings dip,910 Meridian Ave San Jose CA 95126,3.5,$20,295,wings dip,916 Meridian Avenue San Jose CA 95126,-,$40,1
1377,2171,511,east side king,Liberty Bar Austin TX 78702,4.0,$5,491,east side pies,1401 B Rosewood Avenue TX 78702,4.1,$35,20
1378,2171,1070,east side king,Liberty Bar Austin TX 78702,4.0,$5,491,east side king,1618 1/2 E 6th St TX 78702,3.7,$25,14
1379,2174,449,tarka indian kitchen,5207 Brodie Ln Austin TX 78745,4.0,$5,686,tarka indian kitchen,5207 Brodie Lane Austin TX 78745,4.5,$30,35
1380,2176,331,casino el camino,517 E 6th St Austin TX 78701,3.5,$5,958,casino el camino,517 E 6th St Austin TX 78701,3.9,$35,57
1381,2177,1420,green bites cafe,1290 S Bascom Ave San Jose CA 95128,4.0,$5,204,green bites cafe,1290 S Bascom Avenue San Jose CA 95128,3.2,$15,1
